7777014	Buff	True	False	False Modesty	Your inner armor is visible only to you.$BR $BR It becomes invisible again after a set period.	Icon_Status.Icon_YookDuk00_ab_Tex
7777015	Buff	True	False	T.E.R.A TIME	Feel the fever! Decreases all skill cooldowns except for alliance skills by 20%. Greatly increases MP replenishment.	Icon_Status.pluswill_Tex
8000000	Buff	True	False	30% XP Boost (5 hours)	Increases XP rewards from killing mobs by 30% for 5 game hours.	Icon_Items.F2P_XPBooster_Tex
8000001	Buff	True	False	30% XP Boost (10 hours)	Increases XP rewards from killing mobs by 30% for 10 game hours.	Icon_Items.F2P_XPBooster_Tex
8000002	Buff	True	False	30% XP Boost (30 hours)	Increases XP rewards from killing mobs by 30% for 30 game hours.	Icon_Items.F2P_XPBooster_Tex
8000003	Buff	True	False	30% XP Boost (1 Day)	Increases XP rewards from killing mobs by 30% for 1 real-time day. This duration applies even when you're offline.	Icon_Items.F2P_XPBooster_Tex
8000004	Buff	True	False	30% XP Boost (7 Days)	Increases XP rewards from killing mobs by 30% for 7 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_XPBooster_Tex
8000005	Buff	True	False	30% XP Boost (30 Days)	Increases XP rewards from killing mobs by 30% for 30 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_XPBooster_Tex
8000006	Buff	True	False	50% XP Boost (5 hours)	Increases XP rewards from killing mobs by 50% for 5 game hours.	Icon_Items.F2P_XPBooster_Tex
8000007	Buff	True	False	50% XP Boost (10 hours)	Increases XP rewards from killing mobs by 50% for 10 game hours.	Icon_Items.F2P_XPBooster_Tex
8000008	Buff	True	False	50% XP Boost (30 hours)	Increases XP rewards from killing mobs by 50% for 30 game hours.	Icon_Items.F2P_XPBooster_Tex
8000009	Buff	True	False	50% XP Boost (1 Day)	Increases XP rewards from killing mobs by 50% for 1 real-time day. This duration applies even when you're offline.	Icon_Items.F2P_XPBooster_Tex
8000010	Buff	True	False	50% XP Boost (7 Days)	Increases XP rewards from killing mobs by 50% for 7 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_XPBooster_Tex
8000011	Buff	True	False	50% XP Boost (30 Days)	Increases XP rewards from killing mobs by 50% for 30 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_XPBooster_Tex
8000012	Buff	True	False	100% XP Boost (5 hours)	Increases XP rewards from killing mobs by 100% for 5 game hours.	Icon_Items.F2P_XPBooster_Tex
8000013	Buff	True	False	100% XP Boost (10 hours)	Increases XP rewards from killing mobs by 100% for 10 game hours.	Icon_Items.F2P_XPBooster_Tex
8000014	Buff	True	False	100% XP Boost (30 hours)	Increases XP rewards from killing mobs by 100% for 30 game hours.	Icon_Items.F2P_XPBooster_Tex
8000015	Buff	True	False	100% XP Boost (1 Day)	Increases XP rewards from killing mobs by 100% for 1 real-time day. This duration applies even when you're offline.	Icon_Items.F2P_XPBooster_Tex
8000016	Buff	True	False	100% XP Boost (7 Days)	Increases XP rewards from killing mobs by 100% for 7 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_XPBooster_Tex
8000017	Buff	True	False	100% XP Boost (30 Days)	Increases XP rewards from killing mobs by 100% for 30 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_XPBooster_Tex
8000018	Buff	True	False	30% Gold Hunter Boost (5 hours)	Increases gold rewards from killing mobs by 30% for 5 game hours.	Icon_Items.F2P_DropGoldBooster_Tex
8000019	Buff	True	False	30% Gold Hunter Boost (10 hours)	Increases gold rewards from killing mobs by 30% for 10 game hours.	Icon_Items.F2P_DropGoldBooster_Tex
8000020	Buff	True	False	30% Gold Hunter Boost (30 hours)	Increases gold rewards from killing mobs by 30% for 30 game hours.	Icon_Items.F2P_DropGoldBooster_Tex
8000021	Buff	True	False	30% Gold Hunter Boost (1 Day)	Increases gold rewards from killing mobs by 30% for 1 real-time day. This duration applies even when you're offline.	Icon_Items.F2P_DropGoldBooster_Tex
8000022	Buff	True	False	30% Gold Hunter Boost (7 Days)	Increases gold rewards from killing mobs by 30% for 7 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_DropGoldBooster_Tex
8000023	Buff	True	False	30% Gold Hunter Boost (30 Days)	Increases gold rewards from killing mobs by 30% for 30 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_DropGoldBooster_Tex
8000024	Buff	True	False	50% Gold Hunter Boost (5 hours)	Increases gold rewards from killing mobs by 50% for 5 game hours.	Icon_Items.F2P_DropGoldBooster_Tex
8000025	Buff	True	False	50% Gold Hunter Boost (10 hours)	Increases gold rewards from killing mobs by 50% for 10 game hours.	Icon_Items.F2P_DropGoldBooster_Tex
8000026	Buff	True	False	50% Gold Hunter Boost (30 hours)	Increases gold rewards from killing mobs by 50% for 30 game hours.	Icon_Items.F2P_DropGoldBooster_Tex
8000027	Buff	True	False	50% Gold Hunter Boost (1 Day)	Increases gold rewards from killing mobs by 50% for 1 real-time day. This duration applies even when you're offline.	Icon_Items.F2P_DropGoldBooster_Tex
8000028	Buff	True	False	50% Gold Hunter Boost (7 Days)	Increases gold rewards from killing mobs by 50% for 7 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_DropGoldBooster_Tex
8000029	Buff	True	False	50% Gold Hunter Boost (30 Days)	Increases gold rewards from killing mobs by 50% for 30 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_DropGoldBooster_Tex
8000030	Buff	True	False	100% Gold Hunter Boost (5 hours)	Increases gold rewards from killing mobs by 100% for 5 game hours.	Icon_Items.F2P_DropGoldBooster_Tex
8000031	Buff	True	False	100% Gold Hunter Boost (10 hours)	Increases gold rewards from killing mobs by 100% for 10 game hours.	Icon_Items.F2P_DropGoldBooster_Tex
8000032	Buff	True	False	100% Gold Hunter Boost (30 hours)	Increases gold rewards from killing mobs by 100% for 30 game hours.	Icon_Items.F2P_DropGoldBooster_Tex
8000033	Buff	True	False	100% Gold Hunter Boost (1 Day)	Increases gold rewards from killing mobs by 100% for 1 real-time day. This duration applies even when you're offline.	Icon_Items.F2P_DropGoldBooster_Tex
8000034	Buff	True	False	100% Gold Hunter Boost (7 Days)	Increases gold rewards from killing mobs by 100% for 7 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_DropGoldBooster_Tex
8000035	Buff	True	False	100% Gold Hunter Boost (30 Days)	Increases gold rewards from killing mobs by 100% for 30 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_DropGoldBooster_Tex
8000036	Buff	True	False	30% Quester's Gold Boost (5 Hours)	Increases gold rewards from quests by 30% for 5 game hours.	Icon_Items.F2P_QuestRewardBooster_Tex
8000037	Buff	True	False	30% Quester's Gold Boost (10 Hours)	Increases gold rewards from quests by 30% for 10 game hours.	Icon_Items.F2P_QuestRewardBooster_Tex
8000038	Buff	True	False	30% Quester's Gold Boost (30 Hours)	Increases gold rewards from quests by 30% for 30 game hours.	Icon_Items.F2P_QuestRewardBooster_Tex
8000039	Buff	True	False	30% Quester's Gold Boost (1 Day)	Increases gold rewards from quests by 30% for 1 real-time day. This duration applies even when you're offline.	Icon_Items.F2P_QuestRewardBooster_Tex
8000040	Buff	True	False	30% Quester's Gold Boost (7 Days)	Increases gold rewards from quests by 30% for 7 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_QuestRewardBooster_Tex
8000041	Buff	True	False	30% Quester's Gold Boost (30 Days)	Increases gold rewards from quests by 30% for 30 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_QuestRewardBooster_Tex
8000042	Buff	True	False	50% Quester's Gold Boost (5 Hours)	Increases gold rewards from quests by 50% for 5 game hours.	Icon_Items.F2P_QuestRewardBooster_Tex
8000043	Buff	True	False	50% Quester's Gold Boost (10 Hours)	Increases gold rewards from quests by 50% for 10 game hours.	Icon_Items.F2P_QuestRewardBooster_Tex
8000044	Buff	True	False	50% Quester's Gold Boost (30 Hours)	Increases gold rewards from quests by 50% for 30 game hours.	Icon_Items.F2P_QuestRewardBooster_Tex
8000045	Buff	True	False	50% Quester's Gold Boost (1 Day)	Increases gold rewards from quests by 50% for 1 real-time day. This duration applies even when you're offline.	Icon_Items.F2P_QuestRewardBooster_Tex
8000046	Buff	True	False	50% Quester's Gold Boost (7 Days)	Increases gold rewards from quests by 50% for 7 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_QuestRewardBooster_Tex
8000047	Buff	True	False	50% Quester's Gold Boost (30 Days)	Increases gold rewards from quests by 50% for 30 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_QuestRewardBooster_Tex
8000048	Buff	True	False	100% Quester's Gold Boost (5 Hours)	Increases gold rewards from quests by 100% for 5 game hours.	Icon_Items.F2P_QuestRewardBooster_Tex
8000049	Buff	True	False	100% Quester's Gold Boost (10 Hours)	Increases gold rewards from quests by 100% for 10 game hours.	Icon_Items.F2P_QuestRewardBooster_Tex
8000050	Buff	True	False	100% Quester's Gold Boost (30 Hours)	Increases gold rewards from quests by 100% for 30 game hours.	Icon_Items.F2P_QuestRewardBooster_Tex
8000051	Buff	True	False	100% Quester's Gold Boost (1 Day)	Increases gold rewards from quests by 100% for 1 real-time day. This duration applies even when you're offline.	Icon_Items.F2P_QuestRewardBooster_Tex
8000052	Buff	True	False	100% Quester's Gold Boost (7 Days)	Increases gold rewards from quests by 100% for 7 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_QuestRewardBooster_Tex
8000053	Buff	True	False	100% Quester's Gold Boost (30 Days)	Increases gold rewards from quests by 100% for 30 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_QuestRewardBooster_Tex
8000054	Buff	True	False	30% Reputation Boost (5 Hours)	Increases reputation and credits gained by 30% for 5 game hours. Does not apply to battleground reputation or credits.	Icon_Items.F2P_ReputationBooster_Tex
8000055	Buff	True	False	30% Reputation Boost (10 Hours)	Increases reputation and credits gained by 30% for 10 game hours. Does not apply to battleground reputation or credits.	Icon_Items.F2P_ReputationBooster_Tex
8000056	Buff	True	False	30% Reputation Boost (30 Hours)	Increases reputation and credits gained by 30% for 30 game hours. Does not apply to battleground reputation or credits.	Icon_Items.F2P_ReputationBooster_Tex
8000057	Buff	True	False	30% Reputation Boost (1 Day)	Increases reputation and credits gained by 30% for 1 real-time day. This duration applies even when you're offline. Does not apply to battleground reputation or credits.	Icon_Items.F2P_ReputationBooster_Tex
8000058	Buff	True	False	30% Reputation Boost (7 Days)	Increases reputation and credits gained by 30% for 7 real-time days. This duration applies even when you're offline. Does not apply to battleground reputation or credits.	Icon_Items.F2P_ReputationBooster_Tex
8000059	Buff	True	False	30% Reputation Boost (30 Days)	Increases reputation and credits gained by 30% for 30 real-time days. This duration applies even when you're offline. Does not apply to battleground reputation or credits.	Icon_Items.F2P_ReputationBooster_Tex
8000060	Buff	True	False	50% Reputation Boost (5 Hours)	Increases reputation and credits gained by 50% for 5 game hours. Does not apply to battleground reputation or credits.	Icon_Items.F2P_ReputationBooster_Tex
8000061	Buff	True	False	50% Reputation Boost (10 Hours)	Increases reputation and credits gained by 50% for 10 game hours. Does not apply to battleground reputation or credits.	Icon_Items.F2P_ReputationBooster_Tex
8000062	Buff	True	False	50% Reputation Boost (30 Hours)	Increases reputation and credits gained by 50% for 30 game hours. Does not apply to battleground reputation or credits.	Icon_Items.F2P_ReputationBooster_Tex
8000063	Buff	True	False	50% Reputation Boost (1 Day)	Increases reputation and credits gained by 50% for 1 real-time day. This duration applies even when you're offline. Does not apply to battleground reputation or credits.	Icon_Items.F2P_ReputationBooster_Tex
8000064	Buff	True	False	50% Reputation Boost (7 Days)	Increases reputation and credits gained by 50% for 7 real-time days. This duration applies even when you're offline. Does not apply to battleground reputation or credits.	Icon_Items.F2P_ReputationBooster_Tex
8000065	Buff	True	False	50% Reputation Boost (30 Days)	Increases reputation and credits gained by 50% for 30 real-time days. This duration applies even when you're offline. Does not apply to battleground reputation or credits.	Icon_Items.F2P_ReputationBooster_Tex
8000066	Buff	True	False	100% Reputation Boost (5 Hours)	Increases reputation and credits gained by 100% for 5 game hours. Does not apply to battleground reputation or credits.	Icon_Items.F2P_ReputationBooster_Tex
8000067	Buff	True	False	100% Reputation Boost (10 Hours)	Increases reputation and credits gained by 100% for 10 game hours. Does not apply to battleground reputation or credits.	Icon_Items.F2P_ReputationBooster_Tex
8000068	Buff	True	False	100% Reputation Boost (30 Hours)	Increases reputation and credits gained by 100% for 30 game hours. Does not apply to battleground reputation or credits.	Icon_Items.F2P_ReputationBooster_Tex
8000069	Buff	True	False	100% Reputation Boost (1 Day)	Increases reputation and credits gained by 100% for 1 real-time day. This duration applies even when you're offline. Does not apply to battleground reputation or credits.	Icon_Items.F2P_ReputationBooster_Tex
8000070	Buff	True	False	100% Reputation Boost (7 Days)	Increases reputation and credits gained by 100% for 7 real-time days. This duration applies even when you're offline. Does not apply to battleground reputation or credits.	Icon_Items.F2P_ReputationBooster_Tex
8000071	Buff	True	False	100% Reputation Boost (30 Days)	Increases reputation and credits gained by 100% for 30 real-time days. This duration applies even when you're offline. Does not apply to battleground reputation or credits.	Icon_Items.F2P_ReputationBooster_Tex
8000072	Buff	True	False	30% XP Boost (1 Hour)	Increases XP rewards from killing mobs by 30% for 1 hour.	Icon_Items.F2P_XPBooster_Tex
8000073	Buff	True	False	50% XP Boost (1 Hour)	Increases XP rewards from killing mobs by 50% for 1 hour.	Icon_Items.F2P_XPBooster_Tex
8000074	Buff	True	False	100% XP Boost (1 Hour)	Increases XP rewards from killing mobs by 100% for 1 hour.	Icon_Items.F2P_XPBooster_Tex
8000075	Buff	True	False	50% Gold Hunter Boost (1 Hour)	Increases gold rewards from killing mobs by 50% for 1 hour.	Icon_Items.F2P_DropGoldBooster_Tex
8000076	Buff	True	False	100% Gold Hunter Boost (1 Hour)	Increases gold rewards from killing mobs by 100% for 1 hour.	Icon_Items.F2P_DropGoldBooster_Tex
8000077	Buff	True	False	Kaia's Dedication	Increases skill damage by $H_W_GOOD$value2$COLOR_END. Reduces damage taken by $H_W_GOOD$value3$COLOR_END. Increases Attack Speed by $H_W_GOOD$value$COLOR_END.	Icon_Items.potion10_Tex
8000078	Buff	False	True	100% XP Boost (Elite)	Elite Perk: While your Elite status is active, your base XP rewards for killing monsters increase by 100%. (This supersedes other XP boosts with this icon.)	Icon_Items.F2P_XPBooster_Tex
8000079	Buff	False	True	100% Reputation Boost (TERA Club)	Increases reputation and credit gains by 100%, as long as you are a TERA Club member.	Icon_Items.F2P_ReputationBooster_Tex
8000080	Buff	False	True	100% Quester's Gold Boost (Elite)	Elite Perk: While your Elite status is active, your base gold rewards from quests increases by 100%. (This supersedes other gold boosts with this icon.)	Icon_Items.F2P_QuestRewardBooster_Tex
8000081	Buff	True	False	100% XP Boost (15 days)	Increases XP rewards from killing mobs by 100% for 15 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_XPBooster_Tex
8000082	Buff	True	False	100% Reputation Boost (15 days)	Increases reputation and credits gained by 100% for 15 real-time days. Does not apply to battleground reputation or credits. This duration applies even when you're offline.	Icon_Items.F2P_ReputationBooster_Tex
8000083	Buff	True	False	100% XP Boost (15 days)	Increases XP rewards from killing mobs by 100% for 10 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_XPBooster_Tex
8000084	Buff	True	False	100% Gold Hunter Boost (15 days)	Increases gold rewards from killing mobs by 100% for 10 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_DropGoldBooster_Tex
8000085	Buff	True	False	100% Quester's Gold Boost (15 days)	Increases gold rewards from quests by 100% for 15 real-time days. This duration applies even when you're offline.	Icon_Items.F2P_QuestRewardBooster_Tex
8000086	Buff	True	False	100% Reputation Boost (15 days)	Increases reputation and credits gained by 100% for 10 real-time days. Does not apply to battleground reputation or credits. This duration applies even when you're offline.	Icon_Items.F2P_ReputationBooster_Tex
8000087	Buff	True	False	100% XP Boost (3 days)	Increases XP rewards from killing mobs by 100% for 3 real-time days. The duration applies even when you're offline.	Icon_Items.F2P_XPBooster_Tex
8000088	Buff	True	False	100% Reputation Boost (3 days)	Increases reputation and credits gained by 100% for 3 real-time days. Does not apply to battleground reputation and battleground credits. The duration applies even when you're offline.	Icon_Items.F2P_ReputationBooster_Tex
8000089	Buff	False	True	100% XP Boost (TERA Rewards)	Increases hunting XP reward by 100%.	Icon_Items.F2P_XPBooster_Tex
8000090	Buff	False	True	100% Reputation Boost (TERA Rewards)	Increases reputation and credits gained by 100%. Does not apply to battleground reputation or credits.	Icon_Items.F2P_ReputationBooster_Tex
8000093	Buff	False	True	100% Quester's Gold Boost (TERA Rewards)	Increases base gold rewards from quests by 100%.	Icon_Items.F2P_QuestRewardBooster_Tex
8000683	Buff	False	False	Abnormality that recovers upon entering. If Shown, BTS	Abnormality that recovers upon entering. If Shown, BTS	
8000684	WeakeningEffect	True	False	Snowman's Curse	Exit the spawn point in 15 seconds to cancel the curse. Effect can be stacked up to 13 times—then you die as a snowman.	Icon_Status.FearStatus_Tex
8000685	WeakeningEffect	True	False	The Curse of Snowman	You went AFK, and you will die if you don't act soon!	Icon_Status.FireDamage_Tex
8000686	WeakeningEffect	False	False			
8000711	WeakeningEffect	True	False	Lightning Mine	Your tank is immobilized, but may still attack.	Icon_Status.minusmove_Tex
8000712	Stun	True	False	Thunder Mine	Your tank cannot attack, but can still move.	Icon_Skills.paralysistrap_Tex
8000713	Buff	True	False	Suicide Bomber	Blow yourself up or face a meaningless death. You cannot board a tank.	Icon_Skills.Explosiontrap_Tex
8000714	Buff	False	False			
8000715	WeakeningEffect	True	False	Ringing Explosion	Slowed for 5 seconds.	Icon_Status.minusfocus_Tex
8000716	Buff	False	False	Emergency Escape	Emergency Escape.	Icon_Status.plusmove_Tex
8000717	Buff	True	False	Tank Maintenance	Tank recovers HP every 5 seconds.	Icon_Status.plusmove_Tex
8000718	Buff	False	False			
8000719	Buff	False	False			
8000720	Buff	False	False			
8000721	Buff	True	False			
8000722	Buff	True	False			
8000723	Buff	False	False	Artillery Cooldown	Artillery Cooldown.	Icon_Skills.voidtrap_Tex
8000724	Buff	False	False	Artillery Cooldown	Artillery Cooldown.	Icon_Skills.voidtrap_Tex
8000732	Buff	False	False	Napalm Tank	Napalm Tank.	
8000733	Buff	False	False	Power Tank	Power Tank.	
8000734	Buff	False	False	Speed Tank	Speed Tank.	
8000735	Buff	False	False	Artillery	Artillery.	
8000736	Buff	False	False	Ultimate Tank	Ultimate Tank.	
8000737	Buff	False	False	Repair Pylon	Repair Pylon.	
8000738	Stun	True	False	Decelerate	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	Icon_Status.minusmove_Tex
8000739	Stun	True	False	Decelerate	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	Icon_Status.minusmove_Tex
8000740	Buff	True	False	Emergency Escape	Emergency Escape.	Icon_Status.plusmove_Tex
8000741	Buff	True	False	Test	TEST	Icon_Status.minusmove_Tex
8000742	Buff	True	False	Test	TEST	Icon_Status.minusmove_Tex
8000743	Buff	True	False	Time Out	You cannot board this Tank.	Icon_Skills.Vehicle_Drive_Tex
8900001	Buff	False	True	Hunting XP 100% (PC Cafe)	Increases XP from hunting by 100%. Applies only in PC cafes.$BREffect stacks with other XP buffs.	Icon_Items.F2P_XPBooster_Tex
8900002	Buff	False	True	Monster Gold Drop 100% (PC Cafe)	Gold gained from hunting increases by 100%. Applies only in PC cafes.$BREffect stacks up with other gold buffs.	Icon_Items.F2P_DropGoldBooster_Tex
8900003	Buff	False	True	Blacksmith's Blessing (PC Cafe)	Blessing from best blacksmiths.$BRSuccess rate in crafting increases by 10%.	Icon_Items.ArtisanMaster_Up_Tex
9009751	Buff	False	False			Icon_Status.MindDomination_Tex
9100020	Buff	True	True	Gidd's Blessing	Increases reputation and credits earned. (Does not apply to reputation from battlegrounds.)	Icon_Items.Argon_Plants_Tex
9100080	Buff	True	True	Balder's Blessing	Increases the number of available daily quests and the drop rate of enchanted items in dungeons. Also, MP is constantly replenished.	Icon_Items.Argon_Plants_Tex
9100100	Buff	True	True	Oriyn's Blessing	Increases your gathering proficiency and the amount you gather.	Icon_Items.Argon_Plants_Tex
9100110	Buff	True	True	Mystel's Blessing	Increases your reputation and credits. (Does not apply to reputation from battlegrounds.)	Icon_Items.Argon_Plants_Tex
9100130	Buff	True	True	Elinu's Blessing	Increases the number of available daily quests and the drop rate of masterwork items in dungeons. Also, MP is constantly restored.	Icon_Items.Argon_Plants_Tex
9691000	WeakeningEffect	True	False	Corruption Ring	You are stunned, and receive $H_W_BAD10,000$COLOR_END fixed damage $H_W_BADevery 2 seconds$COLOR_END.	Icon_Status.minusfocus_Tex
9691001	Buff	True	False	Shield	Lilith absorbs damage while absorbing essence.	Icon_Status.immunedebuff_Tex
9691006	Stun	True	False	Lethargy	You are drained of strength and cannot do anything.	Icon_Skills.Stoneshape_Tex
9691007	Buff	True	False	Fiery Rage	Lilith absorbs the essence and increases her Attack by $H_W_GOOD10%$COLOR_END.	Icon_Status.plusattack_Tex
9691011	WeakeningEffect	True	False	Slow	Decreases Movement Speed by $H_W_BAD50%$COLOR_END. This effect cannot be removed.	Icon_Status.minusmove_Tex
9691014	WeakeningEffect	True	False	Weakening Will	Your tolerance against Lilith's Delusion gradually weakens. When it reaches 5 stacks, something terrible may happen to you.	Icon_Status.paralyzestatus_Tex
9691015	WeakeningEffect	True	False	Delusion	You are deluded by Lilith. Something terrible will happen soon..	Icon_Status.DiffusionAbnormality_Tex
9691016	WeakeningEffect	True	False	Captivation Ring	You are enticed by Lilith's charm. You cannot do anything.	Icon_Status.minusfocus_Tex
9691017	WeakeningEffect	False	False			
9691018	Buff	True	False	Shield	Absorbs 100,000 damage.	Icon_Status.immunedebuff_Tex
9691019	WeakeningEffect	True	False	Hypnotic Preparation	Lilith is preparing to hypnotize you. If you fail to break the hypnosis, you will fall into a deep sleep.	Icon_Skills.sleepwind_Tex
9691020	WeakeningEffect	False	False	Hypnosis	Sleep after checking the effect	
9691021	WeakeningEffect	True	False	Sleep	You fall into a deep sleep and cannot wake up. Your HP keeps draining.	Icon_Skills.sleepwind_Tex
9692000	Stun	True	False	Waxy Trap	Wax drippings slow you down.	Icon_Status.minusmove_Tex
9692002	DamageOverTime	True	False	Hardened Wax	You are immobilized by hardened wax.	Icon_Status.ChainSnare_Tex
9692003	Buff	True	False	Dash	Increases Movement Speed.	Icon_Status.aura_of_wind_Tex
9692004	DamageOverTime	True	False	Hot Wax	Hot wax drippings are stuck to your body. Reduces HP by $H_W_BAD2.6%$COLOR_END of maximum every $H_W_BAD$tickInterval$COLOR_END.	Icon_Status.BloodUanty_Tex
9692005	DamageOverTime	True	False	Bleeding	Decreases Movement Speed by $H_W_BAD$value$COLOR_END. Reduces HP by $H_W_BAD6%$COLOR_END of maximum every $H_W_BAD$tickInterval2$COLOR_END.	Icon_Status.minuscriticalresist_Tex
9810001	WeakeningEffect	False	True	Lakan's Blessing	Protected by Lakan's Fortification.	Icon_Skills.voidtrap_Tex
9810002	WeakeningEffect	False	False	Lakan's Blessing	Protected by Lakan's Fortification.	
9810003	WeakeningEffect	False	False			
9810004	WeakeningEffect	True	True			
9810005	DamageOverTime	False	False	Lakan's Wrath	Lakan's Wrath	Icon_Status.damagedown_Tex
9810006	Buff	False	False	Lakan's Fortification	Lakan's Fortification	Icon_Status.plusedefence_Tex
9810007	Buff	True	False	Lakan's Might	Lakan's Might	Icon_Status.plusattack_Tex
9810008	WeakeningEffect	True	False			
9810009	WeakeningEffect	True	False	Trolok's Burden	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	Icon_Status.minusmove_Tex
9810010	WeakeningEffect	False	False			
9810011	Stun	True	False	Lakan's Wrath	Skills cannot be used due to Lakan's Curse. Reduces Movement Speed.	Icon_Status.minusmove_Tex
9810012	DamageOverTime	True	False	Lakan's Searing Gaze	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END per overlapping hit.	Icon_Status.firedamage_Tex
9810013	DamageOverTime	True	False	Archer's Mark	Marked by an archer as the focus of their attack.	Icon_Skills.througharrow_Tex
9810014	WeakeningEffect	False	False			
9810015	Buff	True	False	Lakan's Aegis	Lakan's Aegis absorbs damage.	Icon_Status.immunedebuff_Tex
9810016	WeakeningEffect	False	False			
9810017	WeakeningEffect	False	True	Lakan's Vessel	Surrendered their bodies to Lakan.	Icon_Status.cruel_slayer_3_Tex
9810018	Stun	False	False			
9810019	WeakeningEffect	False	True			
9999001	DamageOverTime	False	True			
9999002	DamageOverTime	False	True			
9999003	DamageOverTime	False	True			
9999004	DamageOverTime	False	True			
9999005	DamageOverTime	False	True			
9999006	DamageOverTime	False	True			
9999007	DamageOverTime	False	True			
9999008	DamageOverTime	False	True			
9999009	DamageOverTime	False	True			
9999010	DamageOverTime	False	True			
9999011	DamageOverTime	False	True			
9999012	DamageOverTime	False	True			
9999013	DamageOverTime	False	True			
9999014	DamageOverTime	False	True			
9999015	DamageOverTime	False	True			
9999016	DamageOverTime	False	True			
9999017	DamageOverTime	False	True			
9999018	Stun	False	True			Icon_Status.minusmove_Tex
9999019	Buff	True	True	Wibbley Wobbley Timey Wimey	Increases damage by 10%. This effect does not stack with the effects of Chain of Protection, Chain of Attack, Chain of Recovery, or Bravery Potion.	Icon_Status.speedystatus_Tex
10151000	Buff	True	False	Shadow Step	Using Shadow Jump again will trigger a cooldown.	Icon_Status.InstantLeap_Continuous_Tex
10151010	Buff	True	False	Shadow Reaping	Reap the shadows around you. While  reaping, the cooldown time of Double Shear, Grim Strike, Pendulum Strike, Whipsaw, Sundering Strike, Cable Step, Death Spiral, and Smite are reduced by 70%.	Icon_Status.DescentOfDarkness_Tex
10151011	Buff	False	False	Shadow Reaping	Resets the cooldowns of Double Shear, Grim Strike, Pendulum Strike, Whipsaw, Sundering Strike, Cable Step, Death Spiral, and Smite.	Icon_Status.DescentOfDarkness_Tex
10151020	Buff	False	False	Chain with 2 normal attacks	Invisible buff. If you see this buff, report it as a bug!	Icon_Skills.ComboAttack2_Tex
10151021	Buff	False	False	Chain with 3 normal attacks	Invisible buff. If you see this buff, report it as a bug!	Icon_Skills.ComboAttack2_Tex
10151022	Buff	False	False	Chain with 4 normal attacks	Invisible buff. If you see this buff, report it as a bug!	Icon_Skills.ComboAttack2_Tex
10151023	Buff	False	False	Chain with 5 normal attacks	Invisible buff. If you see this buff, report it as a bug!	Icon_Skills.ComboAttack2_Tex
10151030	Buff	False	False	Soul Reversal Cooldown Reset	The cooldown of Soul Reversal has reset.	Icon_Skills.DarkGrasp_Tex
10151031	Buff	True	False	Soul Reversal Ready	Soul Reversal skill ready.	Icon_Status.DarkWater_Tex
10151032	WeakeningEffect	True	False	Shadowy Cables	Entangled by shadowy cables that inflict 3,454 damage every 2 seconds. The entangled target can be forced to switch positions with the caster of this skill at any time.	Icon_Status.PositionSwap_Tex
10151033	Stun	True	False	Entrapped	Temporarily stunned.	Icon_Skills.DarkGrasp_Tex
10151034	Buff	False	False			
10151035	Buff	False	False			
10151040	Buff	False	False	Shadow Lash Cooldown Resetting Device	If you see this buff, report it as a bug!	Icon_Skills.ChainFlurry_Tex
10151041	Buff	False	False			
10151042	Buff	False	False			
10151050	WeakeningEffect	True	False	Pendulum Struck	Temporarily immobilized by a Pendulum Strike.	Icon_Skills.ChainUppercut_Tex
10151060	Stun	True	False	Cabled	Stunned by reaper cable.	Icon_Skills.ReverseCapture_Tex
10151070	Buff	True	False	Spirit Gallows	Levitated by Spirit Gallows. All damage is ignored while hanging in midair, but no actions may be performed.	Icon_Skills.Tornadoprison_Tex
10151071	Buff	False	False	Fall	Fell to the ground.	Icon_Skills.Tornadoprison_Tex
10151072	Buff	False	True	Spirit Gallows	Invisible buff. If you see this buff, report it as a bug!	Icon_Skills.Tornadoprison_Tex
10151073	Buff	False	False	Spirit Gallows_Invisible Effect	Invisible buff. If you see this buff, report it as a bug!	Icon_Skills.Tornadoprison_Tex
